split_blocking_group_id,partition,benchmark_positive_herb_count,positive_pair_count,total_group_member_count,degree_bin_counts_json,tie_break_key,assignment_order,initial_partition,final_partition,moved_during_local_improvement,final_group_signature
HBG_40c78bab6c15,train,1,101,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 1, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",bd12596bda27b360320514776253f97d841e9f8b0eb34fffa3755414cfe1e6b3,216,train,train,False,b135b4edb1a2df9a39cd3b113bcf15c443dc6a775e255fd8df73ff12a5b0b0e9
HBG_40cded32b1f5,train,1,12,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 1, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",eb355ce4e22a64f42d7fb809ec1c392f1e25ce68626b13b4184cc0c5ceb0892c,386,validation,train,True,d1c54a6f7c6fa8f4222b2d904e6f99cb135df2d01a2128dbc88c9bf66ef08a1d
HBG_41b9212a005f,train,1,73,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 1, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",f19a2cf5e9b7d88c5eb575a22512ab6201f646092fcf250b08fbad49d3a8a2fd,241,train,train,False,2a916f22ee30504dbdad8b94082d0b5056609bad68f0f9e09bf8d856cb52a6e5
HBG_41def223e543,train,1,66,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 1, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",c1c656ad0e2678da268c2333444ebf3c614505f13e5fd7da4efaf055cc78eb85,248,train,train,False,1e742c3332c886498c8d40f2901cdb98445d4042a5e34edf83462e380c4d6539
HBG_42b4a7965b1c,validation,1,271,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 1, ""D08_400_PLUS"": 0}",6e2b706bdaad74defb0debe47f6f08fdae8075e4b924d0db60a22fd1b8a92f5e,155,train,validation,True,a5a09d295aa3cb03e13375af95b1caf376ae10023a369d03e020e3871e31d1d0
HBG_42d3d061919b,train,1,51,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 1, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",1a1a9ec26be30348920dbc4d70d1085c3c450017a82b89512f59224ad2d9a656,261,train,train,False,f3dc99e1895ff525a2751d59f2ad5b74da003d63786b99cd80f83ad7134d6dbc
HBG_43e14141a333,train,2,444,2,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 2, ""D08_400_PLUS"": 0}",70f8af85432a6b3c827f53e33f23f68940aac837022ace60be6cdef59d78fefb,67,train,train,False,9b6f923c0f31e37cb0a0cff9334101892d82d52b7107f58b856b828ed040a051
HBG_4434169d63ef,validation,1,327,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 1, ""D08_400_PLUS"": 0}",3b649cd94c0c4a3e05d89b03d07f8fcb21b18c835d1c7d269fd6e9cf6ce94756,137,train,validation,True,a318b6acb67e2697b6b277e33684725dc8f41c9c0b978e3c8d7f2d25b67701bf
HBG_44b2df3fd52f,train,1,41,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 1, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",1403d9d61fb7510b83d446e8b3aee601c4602e91adac280c011d62f6f8ab26e7,283,train,train,False,35682681dff16f0467f0492de755c1866cf96d010bee60745accf13c704b1ade
HBG_44c39709264b,train,2,38,2,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 1, ""D04_20_49"": 1, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",57917d842736b935f117fe221c3ad12abc837ba73907205bb0dc8729ae642338,97,train,train,False,162b36e89f50974353cc4705adc471312f481c5b8a1c88be1b89913aa69568b3
HBG_4543f7862ff3,train,1,69,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 1, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",5e5877a972ba607e6f6b54119911c0dcbd79b3effa55939acad0b0644853af10,245,train,train,False,3601a5437323370f1c40b327bb6c461b3c3d1457673af78bffff2cb6d2ed10ab
HBG_45aa563130fa,train,1,399,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 1, ""D08_400_PLUS"": 0}",82e92e694bdfba83c6587d8ff10643034e1bf59e8029d031d3b5c9b7629943a8,117,train,train,False,0baa6c56d50663a0cc97360c41de0b084256ca45c423fe1de8a7ef6b1de4edf2
HBG_48398c73717f,train,1,54,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 1, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",5443d2fdc9763d9670924fac25a4be57d2eb823a421ddbbd8a911b01a1f7f5f5,258,train,train,False,6b7c7bbf44e668b0c08a7fdd94718af0c3b8f5c4bd6c15a2039fb4b6a95e682c
HBG_48d84bc56d8a,train,1,106,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 1, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",5ba1574d5812fd067b6e62eebb350f431966989f760f41eacb70931600df17b9,210,train,train,False,3c398a51b28fdae946edb7792344b54e3d6728b3e8accc6facb312834c54c55e
HBG_4a976df4b8f6,train,1,248,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 1, ""D08_400_PLUS"": 0}",1a96a335d84e4b8184ca733886df6699a846271b96ad4acfdb9ff080666fb66b,170,train,train,False,cb25b96b2d0dc469b1416bbc5b5b751e9736adc414c17f193a947c04813d42f9
HBG_4aa7f6bd737f,train,1,269,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 1, ""D08_400_PLUS"": 0}",529c076ce50542ce2af993db7d66555af315ef893c99d0c8ba3ac2d568747c2c,157,train,train,False,9ad151098ddede2c1a491132b7eec36a4db5f1134d349e3e4ac285895a6373dc
HBG_4ab696bcd772,train,1,318,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 1, ""D08_400_PLUS"": 0}",80bba6ad21c6b147aee34294354ff0c945c654d80afe0fef6d0529e94cb6a28c,141,train,train,False,8b5f3c570fa470a610e256f410e724d5dff30d5cffe5350a6553326a4b764858
HBG_4b6f9072e8e4,train,1,4,1,"{""D01_1_4"": 1, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",feab61ff88e505c908f638034550b91e78e1de89f867d68ccd3c30974398497e,436,validation,train,True,b80932e4eb97291f8997fa29e1180dc29e16c3e38b211051cd07bc3706c7c318
HBG_4bc96374eedd,train,1,25,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 1, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",997422e78cf3b3a1d2a9843d705791e7f858b507ef04417fbf7de0293baa42ba,322,test,train,True,5f63d1ccaffaa6a2e177d00361df76d303dc4320a383d5815938bcc43c4fad8f
HBG_4c8207aae820,test,1,346,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 1, ""D08_400_PLUS"": 0}",9710f8f121a26c59b4b8250a740504a4cc43d7ecefc11c2f863443f10429dcd1,128,train,test,True,669e235f12bb83024975a97eb293895b5e283031338d3e2b4bb2c929d448fbb8
HBG_4de06fdf6443,train,1,264,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 1, ""D08_400_PLUS"": 0}",aa3c72393f43be7158b560f9eb7cf40f5dec6989f04bc4bbbaa5d61630fcd9a8,160,train,train,False,195c33ec04eb051c348944fa12e0e48ed9108ec8bdd1ce20a21f551f7fa2db39
HBG_4f183813675e,train,1,1,1,"{""D01_1_4"": 1, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",e98fa137f06cc77f4d1df9be3c28c703ed3ac286a02216541c9f45dd0812bfe9,470,test,train,True,1f5e4604cb8a2caa2049fceda371e26ec0b4876174cb6e647c3f617092369c75
HBG_4f8f7d4e5791,train,1,277,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 1, ""D08_400_PLUS"": 0}",930b734c9e386455d36d8d9917db358b9894bb1a3ca9a23453a98921cf71b243,153,train,train,False,47841ebc32e9ffa62ab805ff87b57e2bc207edf2e68c2a599941950d0f13559f
HBG_5007b7c5daae,train,3,623,3,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 3, ""D08_400_PLUS"": 0}",72efc30b68e4bc326b384e3be9ffea610f1fec922bf78d54b9ce8c4dbcabb7f3,34,train,train,False,c0f4d958486faf3bfdaf43a69320e2131cbb2623b07071865c384f37de139468
HBG_507e5adc452e,train,1,126,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 1, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",263fa16c9080622a12c44cd23628d2e38976af2f317562cd24f3ce23b9d39f7b,199,train,train,False,181d1544d467473d8527b96dd0ff95f24a05ea665fe7f2d57ff6aaec993b922d
HBG_51a5cb53dae6,test,1,26,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 1, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",881b646aecac362211cdd37a9ab8b2e4b9706b28b5667423df894c6fe0af6fea,316,test,test,False,3fc6c48bff23095c9e98565ee656e9dad9da6bfda7b9e9c6263d8b7602fd39d3
HBG_51b5be3d1f17,validation,1,452,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 1}",74825f46fe7cfa0a2bcbf4b6cdfb00629c38df4f8677ab7ca76c222d24ed0888,114,train,validation,True,3ef4143de57e5aa7231cd49ecb56d92426959ffbe63a9a9d9e6abbd43a66ed16
HBG_51e954dd7e8c,train,1,38,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 1, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",d83bf5ee3155c5e23fdadc7bbf7f333f54f3a31f0fb945fefb8b090d894a88fd,286,test,train,True,e4f356f2951b1765da8206ec38008b24093e388a172f732bf0bbafa53d360f95
HBG_526f41306d38,train,1,6,1,"{""D01_1_4"": 0, ""D02_5_9"": 1, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",8b6d8c42324d6928602b049259df2b73aee43f80f0c5c8dd7d49e8722de81cee,421,test,train,True,ecd7024d2a993ae3776ef6e7c730f974a5385dca823b8d0de198e15f9498ae2f
HBG_52a5f922d0f2,test,1,33,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 1, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",b6b74f7e0d25a034361ed623fb1b736cbf93ab3dc42e8ac1f781370b64e191c5,294,validation,test,True,e483af4beb0a7bdc5b31b347de1c5cd00b9b2d6476e5ac4d6e19c1a247897693
HBG_52b214df152e,validation,1,32,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 1, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",6da2930a4b292a33c8db44a36ad254b390c3751faf6c65674f114d471afc092e,297,test,validation,True,559d29f5c0d795ccc7f411e2faa763c2f0f3587457bc1fcc95014bbbee8318d1
HBG_53b8439ef10c,test,1,27,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 1, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",6daa45a3b855e888999346c6cced87d6c99311217b8af8bfdcda0e70361a0b08,309,test,test,False,a7d18673fe6bbee9276d94ffd5420925d0835bc0380fc6c4cc9590f5aab5597d
HBG_554b067bfb6d,test,1,9,1,"{""D01_1_4"": 0, ""D02_5_9"": 1, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",9fa75ce837de8f5c9faa159659533d818cb4d586256ad98a9b8b26578c106c1d,406,test,test,False,c4c0bf8a8d4c433b7eb016d50022005a0e16b075f19f67c6d4b5fdb1d5ee2a12
HBG_56d2c3215c10,train,2,668,2,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 2, ""D08_400_PLUS"": 0}",4d5a39bad515b58587d42026e7d9d80cb99354932bfb913ddeb7295ef1625d79,55,train,train,False,b1df39b1829a6309564340408f8996c02bfe3c52d6829ec5c881feb667507cb8
HBG_5708180f62c7,test,1,36,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 1, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",b1fd65d1ca325982659e4a7d60ee57c5a67b979ab69a44bc380678c927c0d555,290,validation,test,True,f2aef590a449f7581437370b3c5b64b38db6f5627f718c07526e9c171ba43453
HBG_57d4260a673b,train,1,6,1,"{""D01_1_4"": 0, ""D02_5_9"": 1, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",919cc13fc9fa4f1b01af3d1ead042c83c0740988de0f8cea4402cd689d97eb0f,422,train,train,False,82b8bdfd9ef754256f512e989f7966702257180ce6adf62eccba5ac384e6f892
HBG_592ce44ebce1,test,1,62,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 1, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",249124e6c51bc9c74e37f147e13c25d8de871ae86da43c615ee875dc0bea8472,250,train,test,True,6bc16c947b90d1e065932082837405e648743c6f3fe81e292dfa5af6ff77e63f
HBG_5a13d2574219,test,1,219,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 1, ""D08_400_PLUS"": 0}",f7de1d4eb4989146126ff06c07ebc4f1d3a65abafe184e53869edf7fbee46fbf,177,train,test,True,1d998b3ba1956f2a29c14970d364563e118415c2941bcd27d31a68763e8ee798
HBG_5b1c1c9160b3,train,1,265,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 1, ""D08_400_PLUS"": 0}",2892e3a69b14029336824a6896a8f48be6d33daba408fd4d75c275f7fd1642b1,159,train,train,False,9fc02034ebf02576c8baa42a93700e0a14f396b0bca1761ae3bf172eea78a5ef
HBG_5b3cecd90c07,train,2,882,2,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 2}",8a797bdf70a5722ba16be529b07321b3ba0d791773811a0cc9d2c929507bd091,48,train,train,False,ec4081b3bdae1273962c83a7613e0da8cc3273c29009c1496f41c74eca9f1e2f
HBG_5b89d52435ce,train,2,660,2,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 2, ""D08_400_PLUS"": 0}",a972bc1c8254c1ab0738e6212269a82435f0defa52f4314664b6dbbca69bf5ef,56,train,train,False,a2e0549457cd4ee70688147657418eba34fb490d5c574533f061dfc63ac32e6b
HBG_5bb7102ef2f5,train,1,260,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 1, ""D08_400_PLUS"": 0}",ada715b67c66246ddee52e57dcb7f3784c42e51bb92c7c4b9a89def7ca8f5e02,162,train,train,False,b4b785b74bdecb3528a3f14d0a12e58617da266d5651b6ac5c3b52bb4d5257cc
HBG_5bc9543182ec,train,2,338,2,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 2, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",8551fd42bacbd9d4db0d2313aedb5acf0a9491ce2984266a605e81def2b6647b,72,train,train,False,6d959e0ee1208aa8fb5bf8ff961474990c2901d1f97eefefc4d48ea0cd6f9d07
HBG_5bd61c7dbd77,test,1,24,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 1, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",3b95776edf23ab617fa741f9d5e688bb5f6d53f13ae5ee9f1ab532a162c7d610,325,test,test,False,b02d22381baaf24cda90869a4cbefe0c74621522acac8eb654b5bc3124fd99dc
HBG_5bd94cd31993,train,1,10,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 1, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",2ef4185f97178b0260d93f52fe6e772cec87d1a71a1519e5325332ff2f9e698a,400,train,train,False,3441281c1ef339a48a0b82d2600ad3d19c0e2799f8664eb31eb8865277e31bc5
HBG_5c8a3f99a60c,train,1,20,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 1, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",a288d7f2fe27b18c1bd629e461e3f0ce7fc0500458225fabb317202e10d2948f,347,train,train,False,0af8a5e23be435ad4962fe11d019e7be535d6d9ddcaa94c7662695c8736414ae
HBG_5cefda5a0042,train,1,105,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 1, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",7c087eaee98545e15f4ddc15126c0f9ee7c21bb2d9e6be7da70813acf273dc21,211,train,train,False,f33c7e03634775e2971404f6e9f22e2f704d51a526e7932ad3734add4034ae6c
HBG_5cfeb9d489e8,train,1,14,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 1, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",79c5442036e2d6243c67cf3452da236eb8798bd7432142fa9179bc33e89f7b04,364,validation,train,True,e0b67b4dd4d2ba2b3ffdedac57263084fb6c68f07da2f166d9ec7a35d3318fde
HBG_5d407ee7b85b,validation,1,38,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 1, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",efcc741e0c78bbc04e922075322bc8c2ea6741a7b673f1dca82dcca278e57778,287,validation,validation,False,8242107575329a1d1f47a8c73e68c2af2b127039cd739816130b5e50af06cfae
HBG_5d8afaa98564,train,2,86,2,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 2, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",f30cdc85e8651f00734a54acde10af040b38c0a89aaa4e3840320820cf2a2e34,90,train,train,False,e12b759e45ad9dfe7feb39e6e478d1217c44c0abc6997dca8305972308965826
HBG_5d92b31c69fe,validation,1,101,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 1, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",33fe1fc8869858cf5264805e01752dfd0fa6473dbe36cbef07cebc679c99460a,215,train,validation,True,af657e9b8fc5ccce8d1301d3ba48a3b558ff454d12203e775f43668af8a234d7
HBG_5e1c7633b3f2,train,1,94,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 1, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",a5aab19262ac387ccee5975b52e50cc9862f69bf46a7fa7627190ffd1524a950,221,train,train,False,2e393e8aa1491ee9a32a246dc0efef96941afc65e2976b728dfb66056183f032
HBG_5e9c38c57c16,train,1,68,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 1, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",391c1db30062a7c4145a75e1120cfba13ccdb1d81653684c41fb4875443d6671,247,train,train,False,f551ece0d37eab13fe9e29cc84033f765b58313bd922bb70df2df65636fb83a3
HBG_5ee4510c7000,train,1,7,1,"{""D01_1_4"": 0, ""D02_5_9"": 1, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",f061e2230cff7fd5cee158b1bedbe829c939fb8baf7c8549c5bb8449ffb7b681,417,test,train,True,726859e6ab42639f3ccfe645b3b246c2019a19b1c0fe0060a2394e2681925b1c
HBG_5ef6a3caed67,train,2,416,2,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 2, ""D08_400_PLUS"": 0}",a4ff193cd2160656e5640df10fb7bc7871fe4ffbd7bfb45df47d6c8e055aba71,68,train,train,False,fdd5f6400fa9cdfd13f0779e9d8e943917236720a77d6c1d9f48a3d73e0a3671
HBG_5fda4b83ea47,train,2,730,2,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 2, ""D08_400_PLUS"": 0}",4d6569feb7d44ae7a813911ada4c639e54deeae7c7b1cadf86371770821e6574,49,train,train,False,1cde2f427321013e45abb5754a9614310631e47ef3edd2a3f31aecd1de384726
HBG_60d871f40623,train,1,1,1,"{""D01_1_4"": 1, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",fdcbab1cb2f0d8d2ed3a8f09ccbad44b302bf6a30e689c36d740aed3f282b9a6,473,train,train,False,66a994aa586e64b39d4fb9ffe40f3b8ff1aa171cf9fe9474140264727ef2741b
HBG_615797f8f1a0,train,5,745,5,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 5, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",9071b98143d290ca3725334af3fc017f356e2b3c370578a6dee04aee00664180,8,train,train,False,5df26ff440035bc9ee52e32fdc96b9e2ae8776e22dd1b7531a7f5255b03b6dcf
HBG_6260999fea64,test,1,44,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 1, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",0fc2f49098ebe99a7214bb79a9977838c3798df07ef7bc69d8b1a302455ec87b,275,train,test,True,06be0623dd68ab0dbc8142b867d8304552cecbea2fd5d4e742a379fed536f2e6
HBG_62b6fb672999,train,1,2,1,"{""D01_1_4"": 1, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",4db604ca05473d275008f88b8a2ee08f29c38ac7b03b09e881eb601ada35c3c5,448,validation,train,True,b574bf92781afdc682e72742c9abd03c62861394629de76500e7568388cdffc1
HBG_636690108da6,test,1,23,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 1, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",86468de3550e2ee159ecc9ba4a4e9a4051bd39855cb3b13fe0ecbc2026b745a2,331,test,test,False,e8d854d204ff22a0e9cb8c637c8d8aeef2965bc628347c74712b4c303d6aaf3f
