node_id,node_uid,node_type,node_name,original_id,database_source,standardized_name,external_id,chembl_id,smiles,pubchem_cid,uniprot_id,gene_symbol,new_target_from_chembl,notes
CACNA1H,target:CACNA1H,target,Voltage-dependent T-type calcium channel subunit alpha-1H (Low-voltage-activated calcium channel alpha1 3.2 subunit) (Voltage-gated calcium channel subunit alpha Cav3.2),CACNA1H,HERB/ChEMBL identity; HGNC canonical authority,CACNA1H,HGNC:1395,,,,O95180,CACNA1H,True,Canonical human gene-level target; source current IDs=CACNA1H; HERB internal provenance=
CACNA1I,target:CACNA1I,target,Voltage-dependent T-type calcium channel subunit alpha-1I (Voltage-gated calcium channel subunit alpha Cav3.3) (Ca(v)3.3),CACNA1I,HERB/ChEMBL identity; HGNC canonical authority,CACNA1I,HGNC:1396,,,,Q9P0X4,CACNA1I,False,Canonical human gene-level target; source current IDs=CACNA1I; HERB internal provenance=T38L2B
CACNA1S,target:CACNA1S,target,"Voltage-dependent L-type calcium channel subunit alpha-1S (Calcium channel, L type, alpha-1 polypeptide, isoform 3, skeletal muscle) (Voltage-gated calcium channel subunit alpha Cav1.1)",CACNA1S,HERB/ChEMBL identity; HGNC canonical authority,CACNA1S,HGNC:1397,,,,Q13698,CACNA1S,False,Canonical human gene-level target; source current IDs=CACNA1S; HERB internal provenance=T91K6V
CACNA2D1,target:CACNA2D1,target,Voltage-dependent calcium channel subunit alpha-2/delta-1 (Voltage-gated calcium channel subunit alpha-2/delta-1) [Cleaved into: Voltage-dependent calcium channel subunit alpha-2-1; Voltage-dependent calcium channel subunit delta-1],CACNA2D1,HERB/ChEMBL identity; HGNC canonical authority,CACNA2D1,HGNC:1399,,,,P54289,CACNA2D1,False,Canonical human gene-level target; source current IDs=CACNA2D1; HERB internal provenance=T50UMR
CACUL1,target:CACUL1,target,CDK2-associated and cullin domain-containing protein 1 (Cdk-associated cullin 1),CACUL1,HERB/ChEMBL identity; HGNC canonical authority,CACUL1,HGNC:23727,,,,Q86Y37,CACUL1,False,Canonical human gene-level target; source current IDs=CACUL1; HERB internal provenance=T87LDJ
CALB2,target:CALB2,target,Calretinin (CR) (29 kDa calbindin),CALB2,HERB/ChEMBL identity; HGNC canonical authority,CALB2,HGNC:1435,,,,P22676,CALB2,False,Canonical human gene-level target; source current IDs=CALB2; HERB internal provenance=T18KNG
CALCA,target:CALCA,target,CALCA,CALCA,HERB/ChEMBL identity; HGNC canonical authority,CALCA,HGNC:1437,,,,,CALCA,False,Canonical human gene-level target; source current IDs=CALCA; HERB internal provenance=T29C64
CALCR,target:CALCR,target,Calcitonin receptor (CT-R),CALCR,HERB/ChEMBL identity; HGNC canonical authority,CALCR,HGNC:1440,,,,P30988,CALCR,False,Canonical human gene-level target; source current IDs=CALCR; HERB internal provenance=T92CLX
CALM1,target:CALM1,target,Calmodulin-1,CALM1,HERB/ChEMBL identity; HGNC canonical authority,CALM1,HGNC:1442,,,,P0DP23,CALM1,True,Canonical human gene-level target; source current IDs=CALM1; HERB internal provenance=
CALR,target:CALR,target,Calreticulin (CRP55) (Calregulin) (Endoplasmic reticulum resident protein 60) (ERp60) (HACBP) (grp60),CALR,HERB/ChEMBL identity; HGNC canonical authority,CALR,HGNC:1455,,,,P27797,CALR,False,Canonical human gene-level target; source current IDs=CALR; HERB internal provenance=T01HJQ
CAMK2A,target:CAMK2A,target,Calcium/calmodulin-dependent protein kinase type II subunit alpha (CaM kinase II subunit alpha) (CaMK-II subunit alpha) (EC 2.7.11.17),CAMK2A,HERB/ChEMBL identity; HGNC canonical authority,CAMK2A,HGNC:1460,,,,Q9UQM7,CAMK2A,True,Canonical human gene-level target; source current IDs=CAMK2A; HERB internal provenance=
CAMK2B,target:CAMK2B,target,Calcium/calmodulin-dependent protein kinase type II subunit beta (CaM kinase II subunit beta) (CaMK-II subunit beta) (EC 2.7.11.17),CAMK2B,HERB/ChEMBL identity; HGNC canonical authority,CAMK2B,HGNC:1461,,,,Q13554,CAMK2B,True,Canonical human gene-level target; source current IDs=CAMK2B; HERB internal provenance=
CAMK2D,target:CAMK2D,target,Calcium/calmodulin-dependent protein kinase type II subunit delta (CaM kinase II subunit delta) (CaMK-II subunit delta) (EC 2.7.11.17),CAMK2D,HERB/ChEMBL identity; HGNC canonical authority,CAMK2D,HGNC:1462,,,,Q13557,CAMK2D,True,Canonical human gene-level target; source current IDs=CAMK2D; HERB internal provenance=
CAMK2G,target:CAMK2G,target,Calcium/calmodulin-dependent protein kinase type II subunit gamma (CaM kinase II subunit gamma) (CaMK-II subunit gamma) (EC 2.7.11.17),CAMK2G,HERB/ChEMBL identity; HGNC canonical authority,CAMK2G,HGNC:1463,,,,Q13555,CAMK2G,False,Canonical human gene-level target; source current IDs=CAMK2G; HERB internal provenance=T32REB
CAMK4,target:CAMK4,target,Calcium/calmodulin-dependent protein kinase type IV (CaMK IV) (EC 2.7.11.17) (CaM kinase-GR),CAMK4,HERB/ChEMBL identity; HGNC canonical authority,CAMK4,HGNC:1464,,,,Q16566,CAMK4,False,Canonical human gene-level target; source current IDs=CAMK4; HERB internal provenance=T96N1K
CAMKK2,target:CAMKK2,target,Calcium/calmodulin-dependent protein kinase kinase 2 (CaM-KK 2) (CaM-kinase kinase 2) (CaMKK 2) (EC 2.7.11.17) (Calcium/calmodulin-dependent protein kinase kinase beta) (CaM-KK beta) (CaM-kinase kinase beta) (CaMKK beta),CAMKK2,HERB/ChEMBL identity; HGNC canonical authority,CAMKK2,HGNC:1470,,,,Q96RR4,CAMKK2,False,Canonical human gene-level target; source current IDs=CAMKK2; HERB internal provenance=T73WJH
CAMP,target:CAMP,target,Cathelicidin antimicrobial peptide (18 kDa cationic antimicrobial protein) (CAP-18) (hCAP-18) [Cleaved into: Antibacterial peptide FALL-39 (FALL-39 peptide antibiotic); Antibacterial peptide LL-37; Antibacterial peptide KR-20; Antibacterial peptide LL-23; Antibacterial peptide LL-29; Antibacterial peptide KS-30; Antibacterial peptide RK-31; Antibacterial peptide FF-33],CAMP,HERB/ChEMBL identity; HGNC canonical authority,CAMP,HGNC:1472,,,,P49913,CAMP,False,Canonical human gene-level target; source current IDs=CAMP; HERB internal provenance=T15URL
CAPN1,target:CAPN1,target,Calpain-1 catalytic subunit (EC 3.4.22.52) (Calcium-activated neutral proteinase 1) (CANP 1) (Calpain mu-type) (Calpain-1 large subunit) (Cell proliferation-inducing gene 30 protein) (Micromolar-calpain) (muCANP),CAPN1,HERB/ChEMBL identity; HGNC canonical authority,CAPN1,HGNC:1476,,,,P07384,CAPN1,False,Canonical human gene-level target; source current IDs=CAPN1; HERB internal provenance=T26TBJ
CARM1,target:CARM1,target,Histone-arginine methyltransferase CARM1 (EC 2.1.1.319) (Coactivator-associated arginine methyltransferase 1) (Protein arginine N-methyltransferase 4),CARM1,HERB/ChEMBL identity; HGNC canonical authority,CARM1,HGNC:23393,,,,Q86X55,CARM1,True,Canonical human gene-level target; source current IDs=CARM1; HERB internal provenance=
CARTPT,target:CARTPT,target,Cocaine- and amphetamine-regulated transcript protein [Cleaved into: CART(1-39); CART(42-89)],CARTPT,HERB/ChEMBL identity; HGNC canonical authority,CARTPT,HGNC:24323,,,,Q16568,CARTPT,False,Canonical human gene-level target; source current IDs=CARTPT; HERB internal provenance=T63V6Q
CASP1,target:CASP1,target,Caspase-1 (CASP-1) (EC 3.4.22.36) (Interleukin-1 beta convertase) (IL-1BC) (Interleukin-1 beta-converting enzyme) (ICE) (IL-1 beta-converting enzyme) (p45) [Cleaved into: Caspase-1 subunit p20; Caspase-1 subunit p10],CASP1,HERB/ChEMBL identity; HGNC canonical authority,CASP1,HGNC:1499,,,,P29466,CASP1,False,Canonical human gene-level target; source current IDs=CASP1; HERB internal provenance=T38OH4
CASP10,target:CASP10,target,Caspase-10 (CASP-10) (EC 3.4.22.63) (Apoptotic protease Mch-4) (FAS-associated death domain protein interleukin-1B-converting enzyme 2) (FLICE2) (ICE-like apoptotic protease 4) [Cleaved into: Caspase-10 subunit p23/17; Caspase-10 subunit p12],CASP10,HERB/ChEMBL identity; HGNC canonical authority,CASP10,HGNC:1500,,,,Q92851,CASP10,False,Canonical human gene-level target; source current IDs=CASP10; HERB internal provenance=T52YQN
CASP12,target:CASP12,target,Inactive caspase-12 (CASP-12),CASP12,HERB/ChEMBL identity; HGNC canonical authority,CASP12,HGNC:19004,,,,Q6UXS9,CASP12,False,Canonical human gene-level target; source current IDs=CASP12; HERB internal provenance=T92LEW
CASP14,target:CASP14,target,"Caspase-14 (CASP-14) (EC 3.4.22.-) [Cleaved into: Caspase-14 subunit p17, mature form; Caspase-14 subunit p10, mature form; Caspase-14 subunit p20, intermediate form; Caspase-14 subunit p8, intermediate form]",CASP14,HERB/ChEMBL identity; HGNC canonical authority,CASP14,HGNC:1502,,,,P31944,CASP14,False,Canonical human gene-level target; source current IDs=CASP14; HERB internal provenance=T66CDR
CASP2,target:CASP2,target,Caspase-2 (CASP-2) (EC 3.4.22.55) (Neural precursor cell expressed developmentally down-regulated protein 2) (NEDD-2) (Protease ICH-1) [Cleaved into: Caspase-2 subunit p18; Caspase-2 subunit p13; Caspase-2 subunit p12],CASP2,HERB/ChEMBL identity; HGNC canonical authority,CASP2,HGNC:1503,,,,P42575,CASP2,False,Canonical human gene-level target; source current IDs=CASP2; HERB internal provenance=T90SGJ
CASP3,target:CASP3,target,Caspase-3 (CASP-3) (EC 3.4.22.56) (Apopain) (Cysteine protease CPP32) (CPP-32) (Protein Yama) (SREBP cleavage activity 1) (SCA-1) [Cleaved into: Caspase-3 subunit p17; Caspase-3 subunit p12],CASP3,HERB/ChEMBL identity; HGNC canonical authority,CASP3,HGNC:1504,,,,P42574,CASP3,False,Canonical human gene-level target; source current IDs=CASP3; HERB internal provenance=T85U8U
CASP6,target:CASP6,target,Caspase-6 (CASP-6) (CSP-6) (EC 3.4.22.59) (Apoptotic protease Mch-2) [Cleaved into: Caspase-6 subunit p18 (Caspase-6 subunit p20); Caspase-6 subunit p11 (Caspase-6 subunit p10)],CASP6,HERB/ChEMBL identity; HGNC canonical authority,CASP6,HGNC:1507,,,,P55212,CASP6,False,Canonical human gene-level target; source current IDs=CASP6; HERB internal provenance=T25NS3
CASP7,target:CASP7,target,Caspase-7 (CASP-7) (EC 3.4.22.60) (Apoptotic protease Mch-3) (CMH-1) (ICE-like apoptotic protease 3) (ICE-LAP3) [Cleaved into: Caspase-7 subunit p20; Caspase-7 subunit p11],CASP7,HERB/ChEMBL identity; HGNC canonical authority,CASP7,HGNC:1508,,,,P55210,CASP7,False,Canonical human gene-level target; source current IDs=CASP7; HERB internal provenance=T80PUR
CASP8,target:CASP8,target,Caspase-8 (CASP-8) (EC 3.4.22.61) (Apoptotic cysteine protease) (Apoptotic protease Mch-5) (CAP4) (FADD-homologous ICE/ced-3-like protease) (FADD-like ICE) (FLICE) (ICE-like apoptotic protease 5) (MORT1-associated ced-3 homolog) (MACH) [Cleaved into: Caspase-8 subunit p18; Caspase-8 subunit p10],T01IGB,HERB/ChEMBL identity; HGNC canonical authority,CASP8,HGNC:1509,,,,Q14790,CASP8,False,Canonical human gene-level target; source current IDs=T01IGB; HERB internal provenance=T38T1U
CASP9,target:CASP9,target,Caspase-9 (CASP-9) (EC 3.4.22.62) (Apoptotic protease Mch-6) (Apoptotic protease-activating factor 3) (APAF-3) (ICE-like apoptotic protease 6) (ICE-LAP6) [Cleaved into: Caspase-9 subunit p35; Caspase-9 subunit p10],CASP9,HERB/ChEMBL identity; HGNC canonical authority,CASP9,HGNC:1511,,,,P55211,CASP9,False,Canonical human gene-level target; source current IDs=CASP9; HERB internal provenance=T23P74
CASR,target:CASR,target,Extracellular calcium-sensing receptor (CaR) (CaSR) (hCasR) (Parathyroid cell calcium-sensing receptor 1) (PCaR1),CASR,HERB/ChEMBL identity; HGNC canonical authority,CASR,HGNC:1514,,,,P41180,CASR,False,Canonical human gene-level target; source current IDs=CASR; HERB internal provenance=T16P5N
CAT,target:CAT,target,Catalase (EC 1.11.1.6),CAT,HERB/ChEMBL identity; HGNC canonical authority,CAT,HGNC:1516,,,,P04040,CAT,False,Canonical human gene-level target; source current IDs=CAT; HERB internal provenance=T16A2X
CATSPER1,target:CATSPER1,target,Cation channel sperm-associated protein 1 (CatSper1) (hCatSper),CATSPER1,HERB/ChEMBL identity; HGNC canonical authority,CATSPER1,HGNC:17116,,,,Q8NEC5,CATSPER1,False,Canonical human gene-level target; source current IDs=CATSPER1; HERB internal provenance=T79STG
CAV1,target:CAV1,target,Caveolin-1,CAV1,HERB/ChEMBL identity; HGNC canonical authority,CAV1,HGNC:1527,,,,Q03135,CAV1,False,Canonical human gene-level target; source current IDs=CAV1; HERB internal provenance=T63YAO
CAV3,target:CAV3,target,Caveolin-3 (M-caveolin),CAV3,HERB/ChEMBL identity; HGNC canonical authority,CAV3,HGNC:1529,,,,P56539,CAV3,False,Canonical human gene-level target; source current IDs=CAV3; HERB internal provenance=T79TJS
CBR1,target:CBR1,target,"Carbonyl reductase [NADPH] 1 (EC 1.1.1.184) (15-hydroxyprostaglandin dehydrogenase [NADP(+)]) (EC 1.1.1.196, EC 1.1.1.197) (20-beta-hydroxysteroid dehydrogenase) (Alcohol dehydrogenase [NAD(P)+] CBR1) (EC 1.1.1.71) (NADPH-dependent carbonyl reductase 1) (Prostaglandin 9-ketoreductase) (PG-9-KR) (Prostaglandin-E(2) 9-reductase) (EC 1.1.1.189) (Short chain dehydrogenase/reductase family 21C member 1)",CBR1,HERB/ChEMBL identity; HGNC canonical authority,CBR1,HGNC:1548,,,,P16152,CBR1,False,Canonical human gene-level target; source current IDs=CBR1; HERB internal provenance=T01JSX
CBS,target:CBS,target,Cystathionine beta-synthase (EC 4.2.1.22) (Beta-thionase) (Serine sulfhydrase),CBS,HERB/ChEMBL identity; HGNC canonical authority,CBS,HGNC:1550,,,,P35520,CBS,True,Canonical human gene-level target; source current IDs=CBS; HERB internal provenance=
CCK,target:CCK,target,Cholecystokinin (CCK) [Cleaved into: Cholecystokinin-58 (CCK58); Cholecystokinin-58 desnonopeptide ((1-49)-CCK58); Cholecystokinin-39 (CCK39); Cholecystokinin-33 (CCK33); Cholecystokinin-25 (CCK25); Cholecystokinin-18 (CCK18); Cholecystokinin-12 (CCK12); Cholecystokinin-8 (CCK8); Cholecystokinin-7 (CCK7); Cholecystokinin-5 (CCK5)],CCK,HERB/ChEMBL identity; HGNC canonical authority,CCK,HGNC:1569,,,,P06307,CCK,False,Canonical human gene-level target; source current IDs=CCK; HERB internal provenance=T19EKF
CCKAR,target:CCKAR,target,Cholecystokinin receptor type A (CCK-A receptor) (CCK-AR) (Cholecystokinin-1 receptor) (CCK1-R),CCKAR,HERB/ChEMBL identity; HGNC canonical authority,CCKAR,HGNC:1570,,,,P32238,CCKAR,True,Canonical human gene-level target; source current IDs=CCKAR; HERB internal provenance=
CCKBR,target:CCKBR,target,Gastrin/cholecystokinin type B receptor (CCK-B receptor) (CCK-BR) (Cholecystokinin-2 receptor) (CCK2-R),CCKBR,HERB/ChEMBL identity; HGNC canonical authority,CCKBR,HGNC:1571,,,,P32239,CCKBR,False,Canonical human gene-level target; source current IDs=CCKBR; HERB internal provenance=T44C7S
CCL11,target:CCL11,target,Eotaxin (C-C motif chemokine 11) (Eosinophil chemotactic protein) (Small-inducible cytokine A11),CCL11,HERB/ChEMBL identity; HGNC canonical authority,CCL11,HGNC:10610,,,,P51671,CCL11,False,Canonical human gene-level target; source current IDs=CCL11; HERB internal provenance=T70EJM
CCL16,target:CCL16,target,C-C motif chemokine 16 (Chemokine CC-4) (HCC-4) (Chemokine LEC) (IL-10-inducible chemokine) (LCC-1) (Liver-expressed chemokine) (Lymphocyte and monocyte chemoattractant) (LMC) (Monotactin-1) (MTN-1) (NCC-4) (Small-inducible cytokine A16),CCL16,HERB/ChEMBL identity; HGNC canonical authority,CCL16,HGNC:10614,,,,O15467,CCL16,False,Canonical human gene-level target; source current IDs=CCL16; HERB internal provenance=T82I7J
CCL2,target:CCL2,target,C-C motif chemokine 2 (HC11) (Monocyte chemoattractant protein 1) (Monocyte chemotactic and activating factor) (MCAF) (Monocyte chemotactic protein 1) (MCP-1) (Monocyte secretory protein JE) (Small-inducible cytokine A2),CCL2,HERB/ChEMBL identity; HGNC canonical authority,CCL2,HGNC:10618,,,,P13500,CCL2,False,Canonical human gene-level target; source current IDs=CCL2; HERB internal provenance=T17UP9
CCL22,target:CCL22,target,C-C motif chemokine 22 (CC chemokine STCP-1) (MDC(1-69)) (Macrophage-derived chemokine) (Small-inducible cytokine A22) (Stimulated T-cell chemotactic protein 1) [Cleaved into: MDC(3-69); MDC(5-69); MDC(7-69)],CCL22,HERB/ChEMBL identity; HGNC canonical authority,CCL22,HGNC:10621,,,,O00626,CCL22,False,Canonical human gene-level target; source current IDs=CCL22; HERB internal provenance=T25RTY
CCL24,target:CCL24,target,C-C motif chemokine 24 (CK-beta-6) (Eosinophil chemotactic protein 2) (Eotaxin-2) (Myeloid progenitor inhibitory factor 2) (MPIF-2) (Small-inducible cytokine A24),CCL24,HERB/ChEMBL identity; HGNC canonical authority,CCL24,HGNC:10623,,,,O00175,CCL24,False,Canonical human gene-level target; source current IDs=CCL24; HERB internal provenance=T47T27
CCL26,target:CCL26,target,C-C motif chemokine 26 (CC chemokine IMAC) (Eotaxin-3) (Macrophage inflammatory protein 4-alpha) (MIP-4-alpha) (Small-inducible cytokine A26) (Thymic stroma chemokine-1) (TSC-1),CCL26,HERB/ChEMBL identity; HGNC canonical authority,CCL26,HGNC:10625,,,,Q9Y258,CCL26,False,Canonical human gene-level target; source current IDs=CCL26; HERB internal provenance=T67UWO
CCL3,target:CCL3,target,C-C motif chemokine 3 (G0/G1 switch regulatory protein 19-1) (Macrophage inflammatory protein 1-alpha) (MIP-1-alpha) (PAT 464.1) (SIS-beta) (Small-inducible cytokine A3) (Tonsillar lymphocyte LD78 alpha protein) [Cleaved into: MIP-1-alpha(4-69) (LD78-alpha(4-69))],CCL3,HERB/ChEMBL identity; HGNC canonical authority,CCL3,HGNC:10627,,,,P10147,CCL3,False,Canonical human gene-level target; source current IDs=CCL3; HERB internal provenance=T92WFW
CCL4,target:CCL4,target,C-C motif chemokine 4 (G-26 T-lymphocyte-secreted protein) (HC21) (Lymphocyte activation gene 1 protein) (LAG-1) (MIP-1-beta(1-69)) (Macrophage inflammatory protein 1-beta) (MIP-1-beta) (PAT 744) (Protein H400) (SIS-gamma) (Small-inducible cytokine A4) (T-cell activation protein 2) (ACT-2) [Cleaved into: MIP-1-beta(3-69)],CCL4,HERB/ChEMBL identity; HGNC canonical authority,CCL4,HGNC:10630,,,,P13236,CCL4,False,Canonical human gene-level target; source current IDs=CCL4; HERB internal provenance=T54YW8
CCL5,target:CCL5,target,C-C motif chemokine 5 (EoCP) (Eosinophil chemotactic cytokine) (SIS-delta) (Small-inducible cytokine A5) (T cell-specific protein P228) (TCP228) (T-cell-specific protein RANTES) [Cleaved into: RANTES(3-68); RANTES(4-68)],CCL5,HERB/ChEMBL identity; HGNC canonical authority,CCL5,HGNC:10632,,,,P13501,CCL5,False,Canonical human gene-level target; source current IDs=CCL5; HERB internal provenance=T18SKL
CCN1,target:CCN1,target,CCN family member 1 (Cellular communication network factor 1) (Cysteine-rich angiogenic inducer 61) (Insulin-like growth factor-binding protein 10) (IBP-10) (IGF-binding protein 10) (IGFBP-10) (Protein CYR61) (Protein GIG1),CCN1,HERB/ChEMBL identity; HGNC canonical authority,CCN1,HGNC:2654,,,,O00622,CCN1,False,Canonical human gene-level target; source current IDs=CCN1; HERB internal provenance=T03OGP
CCN2,target:CCN2,target,CCN family member 2 (Cellular communication network factor 2) (Connective tissue growth factor) (Hypertrophic chondrocyte-specific protein 24) (Insulin-like growth factor-binding protein 8) (IBP-8) (IGF-binding protein 8) (IGFBP-8),CCN2,HERB/ChEMBL identity; HGNC canonical authority,CCN2,HGNC:2500,,,,P29279,CCN2,False,Canonical human gene-level target; source current IDs=CCN2; HERB internal provenance=T33JS5
CCN5,target:CCN5,target,CCN family member 5 (Connective tissue growth factor-like protein) (CTGF-L) (Connective tissue growth factor-related protein 58) (WNT1-inducible-signaling pathway protein 2) (WISP-2),CCN5,HERB/ChEMBL identity; HGNC canonical authority,CCN5,HGNC:12770,,,,O76076,CCN5,False,Canonical human gene-level target; source current IDs=CCN5; HERB internal provenance=T08BOH
CCNA2,target:CCNA2,target,Cyclin-A2 (Cyclin-A) (Cyclin A),CCNA2,HERB/ChEMBL identity; HGNC canonical authority,CCNA2,HGNC:1578,,,,P20248,CCNA2,False,Canonical human gene-level target; source current IDs=CCNA2; HERB internal provenance=T86UXL
CCNB1,target:CCNB1,target,G2/mitotic-specific cyclin-B1,CCNB1,HERB/ChEMBL identity; HGNC canonical authority,CCNB1,HGNC:1579,,,,P14635,CCNB1,False,Canonical human gene-level target; source current IDs=CCNB1; HERB internal provenance=T24LXT
CCND1,target:CCND1,target,G1/S-specific cyclin-D1 (B-cell lymphoma 1 protein) (BCL-1) (BCL-1 oncogene) (PRAD1 oncogene),CCND1,HERB/ChEMBL identity; HGNC canonical authority,CCND1,HGNC:1582,,,,P24385,CCND1,False,Canonical human gene-level target; source current IDs=CCND1; HERB internal provenance=T93WZG
CCND2,target:CCND2,target,G1/S-specific cyclin-D2,CCND2,HERB/ChEMBL identity; HGNC canonical authority,CCND2,HGNC:1583,,,,P30279,CCND2,False,Canonical human gene-level target; source current IDs=CCND2; HERB internal provenance=T38BR0
CCND3,target:CCND3,target,G1/S-specific cyclin-D3,CCND3,HERB/ChEMBL identity; HGNC canonical authority,CCND3,HGNC:1585,,,,P30281,CCND3,False,Canonical human gene-level target; source current IDs=CCND3; HERB internal provenance=T95QJ9
CCNE1,target:CCNE1,target,G1/S-specific cyclin-E1,CCNE1,HERB/ChEMBL identity; HGNC canonical authority,CCNE1,HGNC:1589,,,,P24864,CCNE1,False,Canonical human gene-level target; source current IDs=CCNE1; HERB internal provenance=T04UTZ
CCNE2,target:CCNE2,target,G1/S-specific cyclin-E2,CCNE2,HERB/ChEMBL identity; HGNC canonical authority,CCNE2,HGNC:1590,,,,O96020,CCNE2,False,Canonical human gene-level target; source current IDs=CCNE2; HERB internal provenance=T42HTA
CCNG1,target:CCNG1,target,Cyclin-G1 (Cyclin-G),CCNG1,HERB/ChEMBL identity; HGNC canonical authority,CCNG1,HGNC:1592,,,,P51959,CCNG1,False,Canonical human gene-level target; source current IDs=CCNG1; HERB internal provenance=T22CPR
CCR1,target:CCR1,target,C-C chemokine receptor type 1 (C-C CKR-1) (CC-CKR-1) (CCR-1) (CCR1) (HM145) (LD78 receptor) (Macrophage inflammatory protein 1-alpha receptor) (MIP-1alpha-R) (RANTES-R) (CD antigen CD191),CCR1,HERB/ChEMBL identity; HGNC canonical authority,CCR1,HGNC:1602,,,,P32246,CCR1,False,Canonical human gene-level target; source current IDs=CCR1; HERB internal provenance=T47WWK
CCR2,target:CCR2,target,C-C chemokine receptor type 2 (C-C CKR-2) (CC-CKR-2) (CCR-2) (CCR2) (Monocyte chemoattractant protein 1 receptor) (MCP-1-R) (CD antigen CD192),CCR2,HERB/ChEMBL identity; HGNC canonical authority,CCR2,HGNC:1603,,,,P41597,CCR2,False,Canonical human gene-level target; source current IDs=CCR2; HERB internal provenance=T20W1O
CCR3,target:CCR3,target,C-C chemokine receptor type 3 (C C CKR3) (C-C CKR-3) (CC-CKR-3) (CCR-3) (CCR3) (CKR 3) (CKR3) (Eosinophil eotaxin receptor) (CD antigen CD193),CCR3,HERB/ChEMBL identity; HGNC canonical authority,CCR3,HGNC:1604,,,,P51677,CCR3,False,Canonical human gene-level target; source current IDs=CCR3; HERB internal provenance=T35KD8
CCR4,target:CCR4,target,C-C chemokine receptor type 4 (C-C CKR-4) (CC-CKR-4) (CCR-4) (CCR4) (K5-5) (CD antigen CD194),CCR4,HERB/ChEMBL identity; HGNC canonical authority,CCR4,HGNC:1605,,,,P51679,CCR4,True,Canonical human gene-level target; source current IDs=CCR4; HERB internal provenance=
CCR5,target:CCR5,target,C-C chemokine receptor type 5 (C-C CKR-5) (CC-CKR-5) (CCR-5) (CCR5) (CHEMR13) (HIV-1 fusion coreceptor) (CD antigen CD195),CCR5,HERB/ChEMBL identity; HGNC canonical authority,CCR5,HGNC:1606,,,,P51681,CCR5,False,Canonical human gene-level target; source current IDs=CCR5; HERB internal provenance=T02OOS
CCR6,target:CCR6,target,C-C chemokine receptor type 6 (C-C CKR-6) (CC-CKR-6) (CCR-6) (Chemokine receptor-like 3) (CKR-L3) (DRY6) (G protein-coupled receptor 29) (GPR-CY4) (GPRCY4) (LARC receptor) (CD antigen CD196),CCR6,HERB/ChEMBL identity; HGNC canonical authority,CCR6,HGNC:1607,,,,P51684,CCR6,False,Canonical human gene-level target; source current IDs=CCR6; HERB internal provenance=T13QCS
CCR7,target:CCR7,target,C-C chemokine receptor type 7 (C-C CKR-7) (CC-CKR-7) (CCR-7) (BLR2) (CDw197) (Epstein-Barr virus-induced G protein-coupled receptor 1) (EBI1) (EBV-induced G protein-coupled receptor 1) (MIP-3 beta receptor) (CD antigen CD197),CCR7,HERB/ChEMBL identity; HGNC canonical authority,CCR7,HGNC:1608,,,,P32248,CCR7,False,Canonical human gene-level target; source current IDs=CCR7; HERB internal provenance=T30A57
CD14,target:CD14,target,"Monocyte differentiation antigen CD14 (My23 antigen) (Myeloid cell-specific leucine-rich glycoprotein) (CD antigen CD14) [Cleaved into: Monocyte differentiation antigen CD14, urinary form; Monocyte differentiation antigen CD14, membrane-bound form]",CD14,HERB/ChEMBL identity; HGNC canonical authority,CD14,HGNC:1628,,,,P08571,CD14,False,Canonical human gene-level target; source current IDs=CD14; HERB internal provenance=T08OEP
CD19,target:CD19,target,B-lymphocyte antigen CD19 (B-lymphocyte surface antigen B4) (Differentiation antigen CD19) (T-cell surface antigen Leu-12) (CD antigen CD19),CD19,HERB/ChEMBL identity; HGNC canonical authority,CD19,HGNC:1633,,,,P15391,CD19,False,Canonical human gene-level target; source current IDs=CD19; HERB internal provenance=T88WHQ
CD1A,target:CD1A,target,T-cell surface glycoprotein CD1a (T-cell surface antigen T6/Leu-6) (hTa1 thymocyte antigen) (CD antigen CD1a),CD1A,HERB/ChEMBL identity; HGNC canonical authority,CD1A,HGNC:1634,,,,P06126,CD1A,False,Canonical human gene-level target; source current IDs=CD1A; HERB internal provenance=T87Y6K
CD1D,target:CD1D,target,Antigen-presenting glycoprotein CD1d (R3G1) (CD antigen CD1d),CD1D,HERB/ChEMBL identity; HGNC canonical authority,CD1D,HGNC:1637,,,,P15813,CD1D,False,Canonical human gene-level target; source current IDs=CD1D; HERB internal provenance=T13R1V
CD200,target:CD200,target,OX-2 membrane glycoprotein (CD antigen CD200),CD200,HERB/ChEMBL identity; HGNC canonical authority,CD200,HGNC:7203,,,,P41217,CD200,False,Canonical human gene-level target; source current IDs=CD200; HERB internal provenance=T74GHX
CD209,target:CD209,target,CD209 antigen (C-type lectin domain family 4 member L) (Dendritic cell-specific ICAM-3-grabbing non-integrin 1) (DC-SIGN) (DC-SIGN1) (CD antigen CD209),CD209,HERB/ChEMBL identity; HGNC canonical authority,CD209,HGNC:1641,,,,Q9NNX6,CD209,False,Canonical human gene-level target; source current IDs=CD209; HERB internal provenance=T59NBL
CD24,target:CD24,target,Signal transducer CD24 (Small cell lung carcinoma cluster 4 antigen) (CD antigen CD24),CD24,HERB/ChEMBL identity; HGNC canonical authority,CD24,HGNC:1645,,,,P25063,CD24,False,Canonical human gene-level target; source current IDs=CD24; HERB internal provenance=T51HY5
